Site_Name,Elev,Lat,Lon,installed,County,Water Year,Jan,Jan (WE),Feb,Feb (WE),Mar,Mar (WE),Apr,Apr (WE),May,May (WE),Jun,Jun (WE),Jan_SA_Avg,Feb_SA_Avg,Mar_SA_Avg,Apr_SA_Avg,May_SA_Avg,Jun_SA_Avg,Jan_WE_Avg,Feb_WE_Avg,Mar_WE_Avg,Apr_WE_Avg,May_WE_Avg,Jun_WE_Avg
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1984,55.93195481834809,17.1,60.838266644518974,18.6,72.28632757225104,22.1,90.60322505662234,27.7,102.70546089451052,31.4,0.0,0.0,,,,,,,,,,,,
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1985,40.55884442967931,12.4,48.40894335155273,14.8,55.60486736327002,17.0,69.01545302147045,21.1,27.80243368163501,8.5,0.0,0.0,34.99835769335231,48.86686578866201,63.58580126717466,82.36062118865524,76.47304699725018,11.186390963669616,10.7,14.940000000000001,19.439999999999998,25.18,23.380000000000003,3.4200000000000004
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1986,28.783696046869192,8.8,38.923407154289016,11.9,61.49244155467509,18.8,60.838266644518974,18.6,45.792243710928254,14.0,0.0,0.0,36.11045504061771,49.3902057167869,62.93162635701854,81.31394133240546,70.25838535076707,10.008876125388603,11.04,15.1,19.240000000000002,24.860000000000003,21.48,3.0599999999999996
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1987,7.195924011717298,2.2,17.989810029293242,5.5,23.223209310542185,7.1,34.01709532811813,10.4,1.308349820312236,0.4,0.0,0.0,38.85798966327341,49.324788225771286,63.25871381209661,77.25805688943754,66.26791839881474,9.289283724216874,11.88,15.080000000000002,19.34,23.619999999999997,20.259999999999998,2.84
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1988,17.662722574215184,5.4,34.998357693352304,10.7,39.90466951952319,12.2,57.24030463866032,17.5,29.764958412103365,9.1,0.0,0.0,32.643328016790285,41.80177675897593,54.9506924531139,68.62294807537678,55.73570234530124,9.289283724216874,9.98,12.78,16.8,20.98,17.04,2.84
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1989,26.16699640624472,8.0,34.01709532811813,10.4,42.84845661522572,13.1,47.10059353124049,14.4,0.0,0.0,0.0,0.0,30.02662837616582,40.231756974601254,50.502303064052306,62.34286893787804,41.474689303897875,0.0,9.18,12.3,15.440000000000001,19.060000000000002,12.68,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1990,12.102235837888182,3.7,21.58777203515189,6.6,35.652532603508426,10.9,47.42768098631855,14.5,13.737673113278476,4.2,0.0,0.0,24.07363669374514,34.86752271132109,44.61472887264724,53.64234263280167,20.93359712499577,0.0,7.360000000000001,10.66,13.639999999999997,16.4,6.4,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1991,8.177186376951473,2.5,18.97107239452742,5.8,26.49408386132277,8.1,54.62360499803584,16.7,59.20282936912868,18.1,4.252136916014766,1.3,18.382314975386915,29.503288448040916,40.62426192069493,49.32478822577129,18.120645011324466,0.0,5.619999999999999,9.02,12.419999999999998,15.080000000000002,5.54,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1992,12.102235837888182,3.7,14.391848023434596,4.4,23.55029676562025,7.2,32.05457059764978,9.8,0.0,0.0,0.0,0.0,14.26101304140337,25.512821496088595,33.62459038202446,48.081855896474664,20.80276214296455,0.8504273832029533,4.36,7.8,10.28,14.7,6.36,0.26
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1993,23.223209310542185,7.1,36.96088242382066,11.3,59.20282936912868,18.1,68.68836556639238,21.0,53.96943008787973,16.5,0.0,0.0,15.24227540663755,24.793229094916864,33.690007873040074,47.68935095038099,20.541092178902105,0.8504273832029533,4.66,7.58,10.3,14.579999999999998,6.28,0.26
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1994,8.831361287107592,2.7,16.681460208981004,5.1,34.01709532811813,10.4,40.55884442967931,12.4,25.18573404101054,7.7,0.0,0.0,16.354372753902947,25.18573404101054,37.54963984296118,49.97896313592741,25.381986514057377,0.8504273832029533,5.0,7.7,11.48,15.279999999999998,7.76,0.26
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1995,19.952334759761595,6.1,33.03583296288395,10.1,40.55884442967931,12.4,56.913217183582255,17.4,63.12787883006538,19.3,24.531559130854426,7.5,12.887245730075524,21.718607017183114,35.78336758553965,48.67061331561517,30.419133322259484,0.8504273832029533,3.94,6.639999999999999,10.94,14.88,9.3,0.26
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1996,16.681460208981004,5.1,40.23175697460125,12.3,51.35273044725525,15.7,61.81952900975314,18.9,50.044380626943024,15.3,0.0,0.0,14.457265514450205,24.008219202729528,36.76462995077382,50.56772055506791,40.29717446561686,5.756739209373839,4.42,7.340000000000001,11.24,15.459999999999999,12.320000000000002,1.7600000000000002
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1997,30.092045867181422,9.2,52.33399281248944,16.0,57.89447954881644,17.7,54.62360499803584,16.7,47.10059353124049,14.4,0.0,0.0,16.158120280856114,28.26035611874429,41.736359267960324,52.00690535741137,38.465484717179734,4.906311826170885,4.94,8.64,12.76,15.9,11.76,1.5
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1998,11.448060927732064,3.5,24.204471675776364,7.4,39.90466951952319,12.2,46.773506076162434,14.3,37.61505733397678,11.5,0.0,0.0,19.75608228671476,35.84878507655526,48.60519582459956,56.52071223748858,47.88560342342784,4.906311826170885,6.04,10.959999999999999,14.86,17.279999999999998,14.64,1.5
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,1999,11.120973472654004,3.4,21.91485949022995,6.7,29.764958412103365,9.1,30.746220777337545,9.4,33.690007873040074,10.3,0.0,0.0,17.401052610152735,33.2975029269464,44.745563854678466,52.1377403394426,44.61472887264724,4.906311826170885,5.32,10.18,13.680000000000001,15.939999999999998,13.639999999999997,1.5
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2000,14.0,2.8,39.0,7.4,49.0,12.1,49.0,16.1,12.0,4.3,0.0,0.0,17.858975047262014,34.34418278319619,43.89513647147551,50.17521560897425,46.315583639053145,4.906311826170885,5.459999999999999,10.5,13.419999999999998,15.34,14.16,1.5
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2001,22.0,4.1,31.0,5.8,47.0,8.7,28.0,8.8,9.0,3.5,0.0,0.0,16.668508095309697,35.5370161906194,45.58336758553965,48.59257217225779,36.09000787304008,0.0,4.799999999999999,9.96,13.36,15.079999999999998,11.16,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2002,25.0,5.4,22.24194694530801,6.8,37.0,8.1,37.0,11.4,0.0,0.0,0.0,0.0,17.732216053513497,33.69066479569915,44.7128214960886,41.82866637030717,27.881131747651466,0.0,4.6,8.66,11.959999999999999,13.059999999999999,8.8,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2003,35.0,6.0,26.0,6.8,41.0,9.5,41.0,13.2,21.0,6.6,0.0,0.0,16.713806880077215,27.672255622262867,40.53392558632531,38.30394537069999,18.46101304140337,0.0,3.84,6.82,10.04,12.000000000000002,5.92,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2004,36.0,7.3,39.0,8.8,65.0,13.8,26.0,10.2,7.0,1.0,0.0,0.0,21.4241946945308,28.031361287107593,40.75299168242067,37.149244155467514,15.138001574608015,0.0,4.34,6.7,9.5,11.779999999999998,4.94,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2005,39.0,7.5,44.0,11.3,48.0,13.4,63.0,17.5,34.0,12.6,0.0,0.0,26.4,31.4483893890616,47.8,36.2,9.8,0.0,5.12,7.12,10.440000000000001,11.940000000000001,3.0799999999999996,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2006,39.0,7.7,53.0,12.5,47.0,14.9,69.0,23.1,43.0,19.1,0.0,0.0,31.4,32.4483893890616,47.6,39.0,14.2,0.0,6.0600000000000005,7.9,10.7,12.220000000000002,4.74,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2007,22.0,4.1,27.0,4.8,40.0,8.0,15.0,5.4,0.0,0.0,0.0,0.0,34.8,36.8483893890616,47.6,47.2,21.0,0.0,6.779999999999999,9.24,11.940000000000001,15.080000000000002,7.859999999999999,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2008,33.0,6.0,53.0,11.8,54.0,16.5,55.0,18.8,42.0,14.7,0.0,0.0,34.2,37.8,48.2,42.8,21.0,0.0,6.5200000000000005,8.84,11.92,13.88,7.859999999999999,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2009,20.0,4.2,30.0,7.7,39.0,11.0,44.0,13.6,30.0,12.3,0.0,0.0,33.8,43.2,50.8,45.6,25.2,0.0,6.5200000000000005,9.84,13.319999999999999,15.0,9.48,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2010,30.0,4.2,32.0,6.4,37.0,8.2,37.0,11.2,26.0,7.9,0.0,0.0,30.6,41.4,45.6,49.2,29.8,0.0,5.8999999999999995,9.620000000000001,12.76,15.679999999999998,11.74,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2011,48.0,9.8,41.0,11.2,54.0,14.9,59.0,19.8,56.0,21.5,15.0,5.8,28.8,39.0,43.4,44.0,28.2,0.0,5.24,8.64,11.719999999999999,14.419999999999998,10.799999999999999,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2012,14.0,2.6,28.0,5.5,46.0,8.5,18.0,6.4,0.0,0.0,0.0,0.0,30.6,36.6,44.8,42.0,30.8,3.0,5.66,8.38,11.72,13.76,11.28,1.16
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2013,28.0,5.3,32.0,6.7,37.0,8.4,27.0,7.9,8.0,3.0,0.0,0.0,29.0,36.8,46.0,42.6,30.8,3.0,5.36,8.52,11.82,13.959999999999999,11.28,1.16
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2014,17.0,3.6,30.0,5.7,43.0,10.7,44.0,13.7,18.0,6.6,0.0,0.0,28.0,32.6,42.6,37.0,24.0,3.0,5.220000000000001,7.5,10.2,11.779999999999998,8.940000000000001,1.16
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2015,38.0,8.0,32.0,8.3,37.0,9.0,13.0,5.7,0.0,0.0,0.0,0.0,27.4,32.6,43.4,37.0,21.6,3.0,5.1000000000000005,7.1,10.14,11.8,7.8,1.16
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2016,27.0,5.1,45.0,8.4,31.0,9.3,35.0,11.7,10.0,3.6,0.0,0.0,29.0,32.6,43.4,32.2,16.4,3.0,5.86,7.4799999999999995,10.3,10.7,6.220000000000001,1.16
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2017,37.0,9.0,55.0,16.9,67.0,20.6,47.0,19.5,32.0,15.4,0.0,0.0,24.8,33.4,38.8,27.4,7.2,0.0,4.92,6.92,9.179999999999998,9.080000000000002,2.6399999999999997,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2018,5.0,1.1,18.0,3.9,29.0,6.6,28.0,9.2,1.0,0.5,0.0,0.0,29.4,38.8,43.0,33.2,13.6,0.0,6.2,9.2,11.600000000000001,11.7,5.720000000000001,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2019,29.0,5.9,36.0,9.3,52.0,14.3,63.0,21.3,39.0,15.1,16.0,7.1,24.8,36.0,41.4,33.4,12.2,0.0,5.36,8.639999999999999,11.24,11.959999999999999,5.220000000000001,0.0
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2020,29.0,7.0,38.0,10.0,45.0,12.4,46.0,14.8,21.0,8.0,0.0,0.0,27.2,37.2,43.2,37.2,16.4,3.2,5.82,9.36,11.960000000000003,13.479999999999999,6.92,1.42
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2021,18.0,3.2,27.0,4.5,38.0,8.3,33.0,11.0,3.0,0.9,0.0,0.0,25.4,38.4,44.8,43.8,20.6,3.2,5.62,9.7,12.639999999999999,15.3,8.52,1.42
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2022,48.0,7.2,28.0,8.2,34.0,9.4,38.0,12.2,16.0,6.9,1.0,0.3,23.6,34.8,46.2,43.4,19.2,3.2,5.24,8.919999999999998,12.440000000000001,15.16,7.9799999999999995,1.42
Red Pine Ridge,8988,39.45,-111.27,1979,Emery,2023,43.0,7.7,52.0,13.1,64.0,15.8,80.0,22.6,45.0,17.2,0.0,0.0,25.8,29.4,39.6,41.6,16.0,3.4,4.88,7.1800000000000015,10.2,13.7,6.279999999999999,1.48
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2013,28.0,6.9,35.0,8.7,40.0,10.3,26.0,8.7,17.0,7.2,0.0,0.0,,,,,,,,,,,,
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2014,20.0,4.8,30.0,7.1,47.0,12.5,45.0,15.3,21.0,8.1,0.0,0.0,,,,,,,,,,,,
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2015,29.0,6.0,27.0,7.5,31.0,8.5,8.0,3.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2016,29.0,6.9,45.0,11.4,37.0,13.0,46.0,16.8,20.0,7.8,0.0,0.0,,,,,,,,,,,,
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2017,28.0,7.1,49.0,15.6,69.0,20.8,46.0,18.7,43.0,18.5,0.0,0.0,,,,,,,,,,,,
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2018,13.0,3.1,23.0,5.9,28.0,7.3,28.0,9.8,5.0,1.2,0.0,0.0,26.8,37.2,44.8,34.2,20.2,0.0,6.340000000000001,10.059999999999999,13.02,12.64,8.32,0.0
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2019,25.0,5.0,41.0,10.1,57.0,16.6,65.0,22.6,43.0,15.7,9.0,3.2,23.8,34.8,42.4,34.6,17.8,0.0,5.580000000000001,9.5,12.419999999999998,12.86,7.12,0.0
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2020,24.0,5.0,38.0,9.2,38.0,10.8,44.0,14.5,11.0,3.6,0.0,0.0,24.8,37.0,44.4,38.6,22.2,1.8,5.62,10.1,13.239999999999998,14.319999999999999,8.64,0.64
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2021,16.0,4.5,28.0,6.5,38.0,9.4,30.0,11.5,4.0,2.2,0.0,0.0,23.8,39.2,45.8,45.8,24.4,1.8,5.42,10.440000000000001,13.7,16.48,9.360000000000001,0.64
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2022,44.0,8.5,33.0,9.6,36.0,10.7,31.0,11.6,14.0,6.4,2.0,0.5,21.2,35.8,46.0,42.6,21.2,1.8,4.9399999999999995,9.459999999999999,12.98,15.419999999999998,8.24,0.64
Redden Mine Lwr,8532,40.68,-111.22,2013,Summit,2023,45.0,9.6,56.0,15.5,64.0,18.0,86.0,28.0,55.0,23.5,0.0,0.0,24.4,32.6,39.4,39.6,15.4,2.2,5.220000000000001,8.26,10.959999999999999,14.0,5.82,0.74
Rees Flat,7206,39.5,-111.73,2013,Juab,2013,31.0,5.7,35.0,8.4,42.0,10.3,25.0,8.8,1.0,0.2,0.0,0.0,,,,,,,,,,,,
Rees Flat,7206,39.5,-111.73,2013,Juab,2014,18.0,4.0,28.0,5.9,29.0,8.6,29.0,10.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Rees Flat,7206,39.5,-111.73,2013,Juab,2015,25.0,4.9,21.0,5.6,23.0,6.0,3.0,1.3,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Rees Flat,7206,39.5,-111.73,2013,Juab,2016,32.0,6.5,42.0,8.8,35.0,9.7,29.0,10.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Rees Flat,7206,39.5,-111.73,2013,Juab,2017,25.0,5.8,41.0,10.4,40.0,11.0,18.0,6.9,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Rees Flat,7206,39.5,-111.73,2013,Juab,2018,6.0,1.0,12.0,2.6,21.0,4.2,14.0,5.3,0.0,0.0,0.0,0.0,26.2,33.4,33.8,20.8,0.2,0.0,5.380000000000001,7.82,9.12,7.58,0.04,0.0
Rees Flat,7206,39.5,-111.73,2013,Juab,2019,25.0,5.0,29.0,8.0,42.0,12.4,48.0,16.1,10.0,4.3,0.0,0.0,21.2,28.8,29.6,18.6,0.0,0.0,4.4399999999999995,6.660000000000001,7.9,6.88,0.0,0.0
Rees Flat,7206,39.5,-111.73,2013,Juab,2020,23.0,5.3,32.0,8.0,37.0,10.3,31.0,11.6,0.0,0.0,0.0,0.0,22.6,29.0,32.2,22.4,2.0,0.0,4.64,7.080000000000001,8.66,8.059999999999999,0.86,0.0
Rees Flat,7206,39.5,-111.73,2013,Juab,2021,16.0,3.0,23.0,4.3,30.0,7.0,28.0,9.1,0.0,0.0,1.0,0.2,22.2,31.2,35.0,28.0,2.0,0.0,4.720000000000001,7.5600000000000005,9.52,10.120000000000001,0.86,0.0
Rees Flat,7206,39.5,-111.73,2013,Juab,2022,35.0,6.0,27.0,6.3,32.0,7.2,22.0,7.4,1.0,0.8,0.0,0.0,19.0,27.4,34.0,27.8,2.0,0.2,4.0200000000000005,6.659999999999999,8.98,9.8,0.86,0.04
Rees Flat,7206,39.5,-111.73,2013,Juab,2023,30.0,8.1,47.0,14.0,57.0,17.0,68.0,22.5,27.0,10.7,0.0,0.0,21.0,24.6,32.4,28.6,2.2,0.2,4.0600000000000005,5.840000000000001,8.220000000000002,9.9,1.02,0.04
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1981,7.850098921873415,2.4,8.504273832029533,2.6,9.48553619726371,2.9,21.58777203515189,6.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1982,10.793886017575945,3.3,20.279422214839656,6.2,24.85864658593248,7.6,28.12952113671307,8.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1983,19.29815984960548,5.9,20.279422214839656,6.2,30.746220777337545,9.4,40.88593188475737,12.5,31.40039568749366,9.6,0.0,0.0,,,,,,,,,,,,
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1984,20.606509669917717,6.3,19.952334759761595,6.1,22.24194694530801,6.8,28.456608591791127,8.7,2.616699640624472,0.8,0.0,0.0,,,,,,,,,,,,
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1985,23.877384220698303,7.3,26.49408386132277,8.1,26.821171316400832,8.2,39.90466951952319,12.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1986,19.625247304683537,6.0,23.223209310542185,7.1,47.10059353124049,14.4,35.652532603508426,10.9,0.0,0.0,0.0,0.0,16.48520773593417,19.101907376558643,22.830704364448515,31.79290063358733,6.803419065623626,0.0,5.04,5.840000000000001,6.9799999999999995,9.719999999999999,2.08,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1987,1.6354372753902948,0.5,6.868836556639239,2.1,15.70019784374683,4.8,22.896121855464127,7.0,0.0,0.0,0.0,0.0,18.840237412496197,22.045694472261175,30.353715831243868,34.60585274725864,6.803419065623626,0.0,5.76,6.74,9.28,10.58,2.08,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1988,10.139711107419828,3.1,17.662722574215184,5.4,20.279422214839656,6.2,16.681460208981004,5.1,0.0,0.0,0.0,0.0,17.008547664059066,19.36357734062109,28.52202608280674,33.55917289100885,6.803419065623626,0.0,5.2,5.92,8.719999999999999,10.26,2.08,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1989,14.064760568356537,4.3,16.354372753902947,5.0,21.91485949022995,6.7,22.24194694530801,6.8,0.0,0.0,0.0,0.0,15.176857915621934,18.840237412496194,26.428666370307166,28.718278555853573,0.5233399281248944,0.0,4.640000000000001,5.76,8.08,8.78,0.16,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1990,5.887574191405061,1.8,12.7564107480443,3.9,22.24194694530801,6.8,21.58777203515189,6.6,1.6354372753902948,0.5,0.0,0.0,13.868508095309702,18.120645011324463,26.363248879291554,27.47534622655695,0.0,0.0,4.24,5.540000000000001,8.06,8.4,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1991,12.42932329296624,3.8,14.391848023434596,4.4,15.70019784374683,4.8,26.821171316400832,8.2,4.906311826170884,1.5,0.0,0.0,10.27054608945105,15.373110388668772,25.447404005072986,23.811966729682688,0.327087455078059,0.0,3.1399999999999997,4.7,7.779999999999999,7.279999999999999,0.1,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1992,9.48553619726371,2.9,9.812623652341768,3.0,16.02728529882489,4.9,12.7564107480443,3.9,0.0,0.0,0.0,0.0,8.831361287107592,13.606838131247253,19.167324867574255,22.04569447226117,1.308349820312236,0.0,2.7,4.159999999999999,5.86,6.74,0.4,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1993,12.42932329296624,3.8,22.896121855464127,7.0,42.194281705069606,12.9,42.84845661522572,13.1,12.102235837888182,3.7,0.0,0.0,10.401381071482273,14.19559555038776,19.232742358589867,20.017752250777207,1.308349820312236,0.0,3.18,4.340000000000001,5.88,6.119999999999999,0.4,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1994,5.887574191405061,1.8,8.504273832029533,2.6,20.279422214839656,6.2,16.681460208981004,5.1,0.0,0.0,0.0,0.0,10.859303508591555,15.24227540663755,23.615714256635858,25.251151532026153,3.728796987889872,0.0,3.3199999999999994,4.66,7.220000000000001,7.719999999999999,1.1400000000000001,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1995,9.15844874218565,2.8,16.354372753902947,5.0,21.260684580073832,6.5,22.56903440038607,6.9,3.597962005858649,1.1,0.0,0.0,9.223866233201264,13.672255622262867,23.288626801557797,24.13905418476075,3.728796987889872,0.0,2.8200000000000003,4.180000000000001,7.12,7.38,1.1400000000000001,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1996,6.868836556639239,2.1,21.91485949022995,6.7,29.437870957025307,9.0,35.32544514843037,10.8,5.887574191405061,1.8,0.0,0.0,9.87804114335738,14.391848023434594,23.092374328510964,24.335306657807585,4.121301933983543,0.0,3.0200000000000005,4.4,7.06,7.4399999999999995,1.2600000000000002,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1997,32.38165805272784,9.9,46.773506076162434,14.3,50.69855553709914,15.5,47.10059353124049,14.4,14.064760568356537,4.3,0.0,0.0,8.76594379609198,15.896450316793665,25.839908951166656,26.036161424213493,4.317554407030379,0.0,2.68,4.86,7.9,7.959999999999999,1.32,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1998,9.48553619726371,2.9,18.97107239452742,5.8,29.764958412103365,9.1,29.437870957025307,9.0,6.541749101561179,2.0,0.0,0.0,13.345168167184806,23.2886268015578,32.77416299882151,32.904997980852734,7.130506520701687,0.0,4.08,7.12,10.02,10.06,2.18,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,1999,8.177186376951473,2.5,13.737673113278476,4.2,23.877384220698303,7.3,21.91485949022995,6.7,6.868836556639239,2.1,0.0,0.0,12.7564107480443,22.503616909370457,30.28829834022826,30.222880849212647,6.018409173436285,0.0,3.9,6.88,9.260000000000002,9.24,1.8399999999999999,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2000,5.233399281248944,1.6,14.718935478512654,4.5,26.16699640624472,8.0,28.456608591791127,8.7,0.0,0.0,0.0,0.0,13.214333185153583,23.550296765620242,31.00789074139999,31.269560705462435,7.392176484764133,0.0,4.04,7.2,9.48,9.56,2.26,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2001,12.42932329296624,3.8,17.008547664059066,5.2,22.896121855464127,7.0,17.008547664059066,5.2,0.0,0.0,0.0,0.0,12.429323292966242,23.223209310542185,31.98915310663417,32.44707554374345,6.672584083592403,0.0,3.8,7.1,9.78,9.920000000000002,2.04,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2002,10.139711107419828,3.1,11.120973472654004,3.4,12.7564107480443,3.9,15.373110388668772,4.7,0.0,0.0,0.0,0.0,13.541420640231644,22.24194694530801,30.68080328632193,28.78369604686919,5.495069245311391,0.0,4.140000000000001,6.8,9.38,8.8,1.6800000000000002,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2003,10.466798562497887,3.2,10.139711107419828,3.1,16.681460208981004,5.1,22.56903440038607,6.9,0.0,0.0,0.0,0.0,9.093031251170038,15.111440424606323,23.092374328510964,22.438199418354845,2.6821171316400836,0.0,2.7800000000000002,4.619999999999999,7.06,6.859999999999999,0.82,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2004,15.70019784374683,4.8,17.989810029293242,5.5,28.783696046869192,8.8,11.775148382810125,3.6,0.0,0.0,0.0,0.0,9.289283724216874,13.345168167184806,20.475674687886492,21.064432107027,1.3737673113278477,0.0,2.84,4.08,6.26,6.4399999999999995,0.42000000000000004,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2005,15.70019784374683,4.8,33.03583296288395,10.1,45.4651562558502,13.9,56.25904227342614,17.2,22.24194694530801,6.8,0.0,0.0,10.793886017575947,14.19559555038776,21.456937053120672,19.03648988554303,0.0,0.0,3.3,4.34,6.56,5.82,0.0,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2006,29.0,5.2,32.0,7.7,34.0,9.4,40.0,12.2,0.0,0.0,0.0,0.0,12.887245730075524,17.858975047262014,25.31656902304176,24.596976621870034,4.448389389061601,0.0,3.9400000000000004,5.459999999999999,7.74,7.5200000000000005,1.3599999999999999,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2007,16.0,3.3,20.0,3.8,31.0,5.8,6.0,1.7,0.0,0.0,0.0,0.0,16.201381071482274,20.857265514450205,27.53734465194894,29.195267089058223,4.448389389061601,0.0,4.220000000000001,5.96,8.22,8.919999999999998,1.3599999999999999,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2008,17.0,2.8,40.0,7.2,40.0,10.2,39.0,11.0,13.0,3.8,0.0,0.0,17.37343884999831,22.633070819919404,31.186062502340075,27.320645011324466,4.448389389061601,0.0,4.26,6.04,8.6,8.32,1.3599999999999999,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2009,13.0,2.2,20.0,4.7,23.0,6.5,21.0,6.2,0.0,0.0,0.0,0.0,18.68007913749873,28.605128598435442,35.84977046054388,30.60683813124725,7.048389389061602,0.0,4.180000000000001,6.860000000000001,9.62,9.14,2.12,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2010,14.0,2.2,27.0,5.5,26.0,6.2,25.0,7.2,0.0,0.0,0.0,0.0,18.140039568749366,29.007166592576787,34.69303125117004,32.45180845468523,7.048389389061602,0.0,3.66,6.7,9.16,9.66,2.12,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2011,42.0,8.7,33.0,9.1,46.0,11.2,36.0,11.4,18.0,6.2,0.0,0.0,17.8,27.8,30.8,26.2,2.6,0.0,3.1399999999999997,5.779999999999999,7.62,7.659999999999999,0.76,0.0
Rock Creek,7886,40.55,-110.69,1980,Duchesne,2012,6.0,1.1,12.0,2.2,27.0,4.4,3.0,1.3,0.0,0.0,0.0,0.0,20.4,28.0,33.2,25.4,6.2,0.0,3.84,6.06,7.9799999999999995,7.5,2.0,0.0
